symbol	kind	current_symbol
SLC9A8	approved	SLC9A8
SLC9A9	approved	SLC9A9
SLC9A9-AS1	approved	SLC9A9-AS1
SLC9A9-AS2	approved	SLC9A9-AS2
SLC9B1	approved	SLC9B1
SLC9B1P1	approved	SLC9B1P1
SLC9B1P2	approved	SLC9B1P2
SLC9B1P3	approved	SLC9B1P3
SLC9B1P4	approved	SLC9B1P4
SLC9B1P5	approved	SLC9B1P5
SLC9B2	approved	SLC9B2
SLC9C1	approved	SLC9C1
SLC9C2	approved	SLC9C2
SLC9D1	approved	SLC9D1
SLCO1A2	approved	SLCO1A2
SLCO1B1	approved	SLCO1B1
SLCO1B3	approved	SLCO1B3
SLCO1B3-SLCO1B7	approved	SLCO1B3-SLCO1B7
SLCO1B7	approved	SLCO1B7
SLCO1C1	approved	SLCO1C1
SLCO2A1	approved	SLCO2A1
SLCO2B1	approved	SLCO2B1
SLCO3A1	approved	SLCO3A1
SLCO4A1	approved	SLCO4A1
SLCO4A1-AS1	approved	SLCO4A1-AS1
SLCO4A1-AS2	approved	SLCO4A1-AS2
SLCO4C1	approved	SLCO4C1
SLCO5A1	approved	SLCO5A1
SLCO5A1-AS1	approved	SLCO5A1-AS1
SLCO6A1	approved	SLCO6A1
SLCO6A1-DT	approved	SLCO6A1-DT
SLEAR	approved	SLEAR
SLF1	approved	SLF1
SLF2	approved	SLF2
SLFN11	approved	SLFN11
SLFN12	approved	SLFN12
SLFN12L	approved	SLFN12L
SLFN13	approved	SLFN13
SLFN14	approved	SLFN14
SLFN5	approved	SLFN5
SLFNL1	approved	SLFNL1
SLFNL1-AS1	approved	SLFNL1-AS1
SLIRP	approved	SLIRP
SLIRP-OT1	approved	SLIRP-OT1
SLIRPP1	approved	SLIRPP1
SLIRPP2	approved	SLIRPP2
SLIT1	approved	SLIT1
SLIT1-AS1	approved	SLIT1-AS1
SLIT2	approved	SLIT2
SLIT2-AS1	approved	SLIT2-AS1
SLIT2-IT1	approved	SLIT2-IT1
SLIT3	approved	SLIT3
SLIT3-AS1	approved	SLIT3-AS1
SLIT3-AS2	approved	SLIT3-AS2
SLITRK1	approved	SLITRK1
SLITRK2	approved	SLITRK2
SLITRK3	approved	SLITRK3
SLITRK4	approved	SLITRK4
SLITRK5	approved	SLITRK5
SLITRK6	approved	SLITRK6
SLK	approved	SLK
SLMAP	approved	SLMAP
SLN	approved	SLN
SLPI	approved	SLPI
SLTM	approved	SLTM
SLU7	approved	SLU7
SLURP1	approved	SLURP1
SLURP2	approved	SLURP2
SLURP2-AS1	approved	SLURP2-AS1
SLX1A	approved	SLX1A
SLX1A-SULT1A3	approved	SLX1A-SULT1A3
SLX1B	approved	SLX1B
SLX1B-SULT1A4	approved	SLX1B-SULT1A4
SLX4	approved	SLX4
SLX4IP	approved	SLX4IP
SLX9	approved	SLX9
SLX9P1	approved	SLX9P1
SLX9P2	approved	SLX9P2
SLX9P3	approved	SLX9P3
SMAD1	approved	SMAD1
SMAD1-AS1	approved	SMAD1-AS1
SMAD1-AS2	approved	SMAD1-AS2
SMAD2	approved	SMAD2
SMAD3	approved	SMAD3
SMAD3-AS1	approved	SMAD3-AS1
SMAD3-DT	approved	SMAD3-DT
SMAD4	approved	SMAD4
SMAD5	approved	SMAD5
SMAD5-AS1	approved	SMAD5-AS1
SMAD6	approved	SMAD6
SMAD7	approved	SMAD7
SMAD9	approved	SMAD9
SMAD9-IT1	approved	SMAD9-IT1
SMAGP	approved	SMAGP
SMANTIS	approved	SMANTIS
SMAP1	approved	SMAP1
SMAP2	approved	SMAP2
SMARCA1	approved	SMARCA1
SMARCA2	approved	SMARCA2
SMARCA2-AS1	approved	SMARCA2-AS1
SMARCA4	approved	SMARCA4
SMARCA5	approved	SMARCA5
SMARCA5-AS1	approved	SMARCA5-AS1
SMARCAD1	approved	SMARCAD1
SMARCAD1-DT	approved	SMARCAD1-DT
SMARCAL1	approved	SMARCAL1
SMARCAL1-AS1	approved	SMARCAL1-AS1
SMARCB1	approved	SMARCB1
SMARCC1	approved	SMARCC1
SMARCC2	approved	SMARCC2
SMARCD1	approved	SMARCD1
SMARCD2	approved	SMARCD2
SMARCD3	approved	SMARCD3
SMARCE1	approved	SMARCE1
SMARCE1P1	approved	SMARCE1P1
SMARCE1P2	approved	SMARCE1P2
SMARCE1P3	approved	SMARCE1P3
SMARCE1P4	approved	SMARCE1P4
SMARCE1P5	approved	SMARCE1P5
SMARCE1P6	approved	SMARCE1P6
SMARCE1P7	approved	SMARCE1P7
SMASR	approved	SMASR
SMBD1P	approved	SMBD1P
SMC1A	approved	SMC1A
SMC1B	approved	SMC1B
SMC2	approved	SMC2
SMC2-DT	approved	SMC2-DT
SMC3	approved	SMC3
SMC3P1	approved	SMC3P1
SMC4	approved	SMC4
SMC4P1	approved	SMC4P1
SMC5	approved	SMC5
SMC6	approved	SMC6
SMCHD1	approved	SMCHD1
SMCO1	approved	SMCO1
SMCO2	approved	SMCO2
SMCO3	approved	SMCO3
SMCO4	approved	SMCO4
SMCO4P1	approved	SMCO4P1
SMCP	approved	SMCP
SMCR2	approved	SMCR2
SMCR5	approved	SMCR5
SMCR8	approved	SMCR8
SMDT1	approved	SMDT1
SMG1	approved	SMG1
SMG1-DT	approved	SMG1-DT
SMG1P1	approved	SMG1P1
SMG1P2	approved	SMG1P2
SMG1P3	approved	SMG1P3
SMG1P4	approved	SMG1P4
SMG1P5	approved	SMG1P5
SMG1P6	approved	SMG1P6
SMG1P7	approved	SMG1P7
SMG5	approved	SMG5
SMG6	approved	SMG6
SMG6-AS1	approved	SMG6-AS1
SMG6-IT1	approved	SMG6-IT1
SMG7	approved	SMG7
SMG7-AS1	approved	SMG7-AS1
SMG8	approved	SMG8
SMG9	approved	SMG9
SMILR	approved	SMILR
SMIM1	approved	SMIM1
SMIM10	approved	SMIM10
SMIM10L1	approved	SMIM10L1
SMIM10L2A	approved	SMIM10L2A
SMIM10L2B	approved	SMIM10L2B
SMIM10L2B-AS1	approved	SMIM10L2B-AS1
SMIM10L3	approved	SMIM10L3
SMIM11	approved	SMIM11
SMIM11P1	approved	SMIM11P1
SMIM11P2	approved	SMIM11P2
SMIM12	approved	SMIM12
SMIM12P1	approved	SMIM12P1
SMIM13	approved	SMIM13
SMIM14	approved	SMIM14
SMIM14-DT	approved	SMIM14-DT
SMIM15	approved	SMIM15
SMIM15-AS1	approved	SMIM15-AS1
SMIM15P1	approved	SMIM15P1
SMIM15P2	approved	SMIM15P2
SMIM17	approved	SMIM17
SMIM18	approved	SMIM18
SMIM19	approved	SMIM19
SMIM2	approved	SMIM2
SMIM2-AS1	approved	SMIM2-AS1
SMIM2-IT1	approved	SMIM2-IT1
SMIM20	approved	SMIM20
SMIM20-AS1	approved	SMIM20-AS1
SMIM21	approved	SMIM21
SMIM22	approved	SMIM22
SMIM23	approved	SMIM23
SMIM24	approved	SMIM24
SMIM26	approved	SMIM26
SMIM28	approved	SMIM28
SMIM29	approved	SMIM29
SMIM29-AS1	approved	SMIM29-AS1
SMIM3	approved	SMIM3
SMIM30	approved	SMIM30
SMIM31	approved	SMIM31
SMIM32	approved	SMIM32
SMIM33	approved	SMIM33
SMIM34	approved	SMIM34
SMIM35	approved	SMIM35
SMIM36	approved	SMIM36
SMIM38	approved	SMIM38
SMIM39	approved	SMIM39
SMIM40	approved	SMIM40
SMIM41	approved	SMIM41
SMIM41-AS1	approved	SMIM41-AS1
SMIM42	approved	SMIM42
SMIM43	approved	SMIM43
SMIM44	approved	SMIM44
SMIM45	approved	SMIM45
SMIM46	approved	SMIM46
SMIM47	approved	SMIM47
SMIM48	approved	SMIM48
SMIM5	approved	SMIM5
SMIM7	approved	SMIM7
SMIM7P1	approved	SMIM7P1
SMIM8	approved	SMIM8
SMIM9	approved	SMIM9
SMKR1	approved	SMKR1
SMLR1	approved	SMLR1
SMN1	approved	SMN1
SMN1-AS1	approved	SMN1-AS1
SMN2	approved	SMN2
SMN2-AS1	approved	SMN2-AS1
SMNDC1	approved	SMNDC1
SMO	approved	SMO
SMOC1	approved	SMOC1
SMOC2	approved	SMOC2
SMOX	approved	SMOX
SMPD1	approved	SMPD1
SMPD2	approved	SMPD2
SMPD3	approved	SMPD3
SMPD4	approved	SMPD4
SMPD4BP	approved	SMPD4BP
SMPD4P1	approved	SMPD4P1
SMPD4P2	approved	SMPD4P2
SMPD5	approved	SMPD5
SMPDL3A	approved	SMPDL3A
SMPDL3B	approved	SMPDL3B
SMPX	approved	SMPX
SMR3A	approved	SMR3A
SMR3A-AS1	approved	SMR3A-AS1
SMR3B	approved	SMR3B
SMS	approved	SMS
SMSP1	approved	SMSP1
SMTN	approved	SMTN
SMTNL1	approved	SMTNL1
SMTNL2	approved	SMTNL2
SMU1	approved	SMU1
SMU1P1	approved	SMU1P1
SMUG1	approved	SMUG1
SMUG1-AS1	approved	SMUG1-AS1
SMUG1P1	approved	SMUG1P1
SMURF1	approved	SMURF1
SMURF2	approved	SMURF2
SMURF2P1	approved	SMURF2P1
SMYD1	approved	SMYD1
SMYD2	approved	SMYD2
SMYD3	approved	SMYD3
SMYD3-AS1	approved	SMYD3-AS1
SMYD3-IT1	approved	SMYD3-IT1
SMYD4	approved	SMYD4
SMYD5	approved	SMYD5
SNAI1	approved	SNAI1
SNAI1P1	approved	SNAI1P1
SNAI2	approved	SNAI2
SNAI3	approved	SNAI3
SNAI3-AS1	approved	SNAI3-AS1
SNAP23	approved	SNAP23
SNAP23P1	approved	SNAP23P1
SNAP25	approved	SNAP25
SNAP25-AS1	approved	SNAP25-AS1
SNAP29	approved	SNAP29
SNAP47	approved	SNAP47
SNAP47-AS1	approved	SNAP47-AS1
SNAP91	approved	SNAP91
SNAPC1	approved	SNAPC1
SNAPC2	approved	SNAPC2
SNAPC3	approved	SNAPC3
SNAPC4	approved	SNAPC4
SNAPC5	approved	SNAPC5
SNAPC5P1	approved	SNAPC5P1
SNAPIN	approved	SNAPIN
SNAR-A1	approved	SNAR-A1
SNAR-A10	approved	SNAR-A10
SNAR-A11	approved	SNAR-A11
SNAR-A12	approved	SNAR-A12
SNAR-A13	approved	SNAR-A13
SNAR-A14	approved	SNAR-A14
SNAR-A2	approved	SNAR-A2
SNAR-A3	approved	SNAR-A3
SNAR-A4	approved	SNAR-A4
SNAR-A5	approved	SNAR-A5
SNAR-A6	approved	SNAR-A6
SNAR-A7	approved	SNAR-A7
SNAR-A8	approved	SNAR-A8
SNAR-A9	approved	SNAR-A9
SNAR-B1	approved	SNAR-B1
SNAR-B2	approved	SNAR-B2
SNAR-C1	approved	SNAR-C1
SNAR-C2	approved	SNAR-C2
SNAR-C3	approved	SNAR-C3
SNAR-C4	approved	SNAR-C4
SNAR-C5	approved	SNAR-C5
SNAR-D	approved	SNAR-D
SNAR-E	approved	SNAR-E
SNAR-F	approved	SNAR-F
SNAR-G1	approved	SNAR-G1
SNAR-G2	approved	SNAR-G2
SNAR-H	approved	SNAR-H
SNAR-I	approved	SNAR-I
SNCA	approved	SNCA
SNCA-AS1	approved	SNCA-AS1
SNCAIP	approved	SNCAIP
SNCAIP-AS1	approved	SNCAIP-AS1
SNCAIP-AS2	approved	SNCAIP-AS2
SNCAIP-AS3	approved	SNCAIP-AS3
SNCAIP-AS4	approved	SNCAIP-AS4
SNCB	approved	SNCB
SNCG	approved	SNCG
SND1	approved	SND1
SND1-DT	approved	SND1-DT
SND1-IT1	approved	SND1-IT1
SNED1	approved	SNED1
SNED1-AS1	approved	SNED1-AS1
SNF8	approved	SNF8
SNF8P1	approved	SNF8P1
SNHG1	approved	SNHG1
SNHG10	approved	SNHG10
SNHG11	approved	SNHG11
SNHG12	approved	SNHG12
SNHG14	approved	SNHG14
SNHG15	approved	SNHG15
SNHG16	approved	SNHG16
SNHG17	approved	SNHG17
SNHG18	approved	SNHG18
SNHG19	approved	SNHG19
SNHG20	approved	SNHG20
SNHG21	approved	SNHG21
SNHG22	approved	SNHG22
SNHG25	approved	SNHG25
SNHG26	approved	SNHG26
SNHG27	approved	SNHG27
SNHG28	approved	SNHG28
SNHG29	approved	SNHG29
SNHG3	approved	SNHG3
SNHG30	approved	SNHG30
SNHG31	approved	SNHG31
SNHG32	approved	SNHG32
SNHG33	approved	SNHG33
SNHG34	approved	SNHG34
SNHG4	approved	SNHG4
SNHG5	approved	SNHG5
SNHG6	approved	SNHG6
SNHG7	approved	SNHG7
SNHG8	approved	SNHG8
SNHG9	approved	SNHG9
SNIP1	approved	SNIP1
SNN	approved	SNN
SNORA1	approved	SNORA1
SNORA10	approved	SNORA10
SNORA100	approved	SNORA100
SNORA101A	approved	SNORA101A
SNORA101B	approved	SNORA101B
SNORA103	approved	SNORA103
SNORA104	approved	SNORA104
SNORA105A	approved	SNORA105A
SNORA105B	approved	SNORA105B
SNORA105C	approved	SNORA105C
SNORA107	approved	SNORA107
SNORA108	approved	SNORA108
SNORA109	approved	SNORA109
SNORA10B	approved	SNORA10B
SNORA11	approved	SNORA11
SNORA110	approved	SNORA110
SNORA111	approved	SNORA111
SNORA112	approved	SNORA112
SNORA113	approved	SNORA113
SNORA114	approved	SNORA114
SNORA115	approved	SNORA115
SNORA116	approved	SNORA116
SNORA117	approved	SNORA117
SNORA118	approved	SNORA118
SNORA119	approved	SNORA119
SNORA11B	approved	SNORA11B
SNORA11C	approved	SNORA11C
SNORA11D	approved	SNORA11D
SNORA11E	approved	SNORA11E
SNORA11F	approved	SNORA11F
SNORA11G	approved	SNORA11G
SNORA12	approved	SNORA12
SNORA120	approved	SNORA120
SNORA13	approved	SNORA13
SNORA14A	approved	SNORA14A
SNORA14B	approved	SNORA14B
SNORA15	approved	SNORA15
SNORA15B-1	approved	SNORA15B-1
SNORA15B-2	approved	SNORA15B-2
SNORA16A	approved	SNORA16A
SNORA16B	approved	SNORA16B
SNORA17A	approved	SNORA17A
SNORA17B	approved	SNORA17B
SNORA18	approved	SNORA18
SNORA19	approved	SNORA19
SNORA1B	approved	SNORA1B
SNORA20	approved	SNORA20
SNORA20B	approved	SNORA20B
SNORA21	approved	SNORA21
SNORA21B	approved	SNORA21B
SNORA22	approved	SNORA22
SNORA22B	approved	SNORA22B
SNORA22C	approved	SNORA22C
SNORA23	approved	SNORA23
SNORA24	approved	SNORA24
SNORA24B	approved	SNORA24B
SNORA25	approved	SNORA25
SNORA25B	approved	SNORA25B
SNORA26	approved	SNORA26
SNORA27	approved	SNORA27
SNORA28	approved	SNORA28
SNORA29	approved	SNORA29
SNORA2A	approved	SNORA2A
SNORA2B	approved	SNORA2B
SNORA2C	approved	SNORA2C
SNORA30	approved	SNORA30
SNORA30B	approved	SNORA30B
SNORA31	approved	SNORA31
SNORA31B	approved	SNORA31B
SNORA32	approved	SNORA32
SNORA33	approved	SNORA33
SNORA35	approved	SNORA35
SNORA35B	approved	SNORA35B
SNORA36A	approved	SNORA36A
SNORA36B	approved	SNORA36B
SNORA36C	approved	SNORA36C
SNORA37	approved	SNORA37
SNORA38	approved	SNORA38
SNORA38B	approved	SNORA38B
SNORA3A	approved	SNORA3A
SNORA3B	approved	SNORA3B
SNORA3C	approved	SNORA3C
SNORA4	approved	SNORA4
SNORA40	approved	SNORA40
SNORA40B	approved	SNORA40B
SNORA40C	approved	SNORA40C
SNORA41	approved	SNORA41
SNORA41B	approved	SNORA41B
SNORA44	approved	SNORA44
SNORA46	approved	SNORA46
SNORA47	approved	SNORA47
SNORA48	approved	SNORA48
SNORA48B	approved	SNORA48B
SNORA49	approved	SNORA49
SNORA50A	approved	SNORA50A
SNORA50B	approved	SNORA50B
SNORA50C	approved	SNORA50C
SNORA50D	approved	SNORA50D
SNORA51	approved	SNORA51
SNORA52	approved	SNORA52
SNORA53	approved	SNORA53
SNORA54	approved	SNORA54
SNORA55	approved	SNORA55
SNORA56	approved	SNORA56
SNORA57	approved	SNORA57
SNORA58	approved	SNORA58
SNORA58B	approved	SNORA58B
SNORA59A	approved	SNORA59A
SNORA59B	approved	SNORA59B
SNORA5A	approved	SNORA5A
SNORA5B	approved	SNORA5B
SNORA5C	approved	SNORA5C
SNORA6	approved	SNORA6
SNORA60	approved	SNORA60
SNORA61	approved	SNORA61
SNORA62	approved	SNORA62
SNORA63	approved	SNORA63
SNORA63B	approved	SNORA63B
SNORA63C	approved	SNORA63C
SNORA63D	approved	SNORA63D
SNORA63E	approved	SNORA63E
SNORA64	approved	SNORA64
SNORA65	approved	SNORA65
SNORA66	approved	SNORA66
SNORA67	approved	SNORA67
SNORA68	approved	SNORA68
SNORA68B	approved	SNORA68B
SNORA69	approved	SNORA69
SNORA70	approved	SNORA70
SNORA70B	approved	SNORA70B
SNORA70C	approved	SNORA70C
SNORA70D	approved	SNORA70D
SNORA70E	approved	SNORA70E
SNORA70F	approved	SNORA70F
SNORA70G	approved	SNORA70G
SNORA70H	approved	SNORA70H
SNORA70I	approved	SNORA70I
SNORA70J	approved	SNORA70J
SNORA71A	approved	SNORA71A
SNORA71B	approved	SNORA71B
SNORA71C	approved	SNORA71C
SNORA71D	approved	SNORA71D
SNORA71E	approved	SNORA71E
SNORA72	approved	SNORA72
SNORA73A	approved	SNORA73A
SNORA73B	approved	SNORA73B
SNORA74A	approved	SNORA74A
SNORA74B	approved	SNORA74B
SNORA74C-1	approved	SNORA74C-1
SNORA74C-2	approved	SNORA74C-2
SNORA74D	approved	SNORA74D
SNORA75	approved	SNORA75
SNORA75B	approved	SNORA75B
SNORA77	approved	SNORA77
SNORA77B	approved	SNORA77B
SNORA78	approved	SNORA78
SNORA79	approved	SNORA79
SNORA79B	approved	SNORA79B
SNORA7A	approved	SNORA7A
SNORA7B	approved	SNORA7B
SNORA8	approved	SNORA8
SNORA80A	approved	SNORA80A
SNORA80B	approved	SNORA80B
SNORA80C	approved	SNORA80C
SNORA80D	approved	SNORA80D
SNORA80E	approved	SNORA80E
SNORA81	approved	SNORA81
SNORA84	approved	SNORA84
SNORA86	approved	SNORA86
SNORA87	approved	SNORA87
SNORA88	approved	SNORA88
SNORA89	approved	SNORA89
SNORA9	approved	SNORA9
SNORA90	approved	SNORA90
SNORA91	approved	SNORA91
SNORA92	approved	SNORA92
SNORA93	approved	SNORA93
SNORA94	approved	SNORA94
SNORA95	approved	SNORA95
SNORA98	approved	SNORA98
SNORA99	approved	SNORA99
SNORA9B	approved	SNORA9B
SNORC	approved	SNORC
SNORD10	approved	SNORD10
SNORD100	approved	SNORD100
SNORD101	approved	SNORD101
SNORD102	approved	SNORD102
SNORD103A	approved	SNORD103A
SNORD103B	approved	SNORD103B
SNORD103C	approved	SNORD103C
SNORD104	approved	SNORD104
SNORD105	approved	SNORD105
SNORD105B	approved	SNORD105B
SNORD107	approved	SNORD107
SNORD108	approved	SNORD108
SNORD109A	approved	SNORD109A
SNORD109B	approved	SNORD109B
SNORD11	approved	SNORD11
SNORD110	approved	SNORD110
SNORD111	approved	SNORD111
SNORD111B	approved	SNORD111B
SNORD112	approved	SNORD112
SNORD113-1	approved	SNORD113-1
SNORD113-2	approved	SNORD113-2
SNORD113-3	approved	SNORD113-3
SNORD113-4	approved	SNORD113-4
SNORD113-5	approved	SNORD113-5
SNORD113-6	approved	SNORD113-6
SNORD113-7	approved	SNORD113-7
SNORD113-8	approved	SNORD113-8
SNORD113-9	approved	SNORD113-9
SNORD114-1	approved	SNORD114-1
SNORD114-10	approved	SNORD114-10
SNORD114-11	approved	SNORD114-11
SNORD114-12	approved	SNORD114-12
SNORD114-13	approved	SNORD114-13
SNORD114-14	approved	SNORD114-14
SNORD114-15	approved	SNORD114-15
SNORD114-16	approved	SNORD114-16
SNORD114-17	approved	SNORD114-17
SNORD114-18	approved	SNORD114-18
SNORD114-19	approved	SNORD114-19
SNORD114-2	approved	SNORD114-2
SNORD114-20	approved	SNORD114-20
SNORD114-21	approved	SNORD114-21
SNORD114-22	approved	SNORD114-22
SNORD114-23	approved	SNORD114-23
SNORD114-24	approved	SNORD114-24
SNORD114-25	approved	SNORD114-25
SNORD114-26	approved	SNORD114-26
SNORD114-27	approved	SNORD114-27
SNORD114-28	approved	SNORD114-28
SNORD114-29	approved	SNORD114-29
SNORD114-3	approved	SNORD114-3
SNORD114-30	approved	SNORD114-30
SNORD114-31	approved	SNORD114-31
SNORD114-4	approved	SNORD114-4
SNORD114-5	approved	SNORD114-5
SNORD114-6	approved	SNORD114-6
SNORD114-7	approved	SNORD114-7
SNORD114-8	approved	SNORD114-8
SNORD114-9	approved	SNORD114-9
SNORD115-1	approved	SNORD115-1
SNORD115-10	approved	SNORD115-10
SNORD115-11	approved	SNORD115-11
SNORD115-12	approved	SNORD115-12
SNORD115-13	approved	SNORD115-13
SNORD115-14	approved	SNORD115-14
SNORD115-15	approved	SNORD115-15
SNORD115-16	approved	SNORD115-16
SNORD115-17	approved	SNORD115-17
SNORD115-18	approved	SNORD115-18
SNORD115-19	approved	SNORD115-19
SNORD115-2	approved	SNORD115-2
SNORD115-20	approved	SNORD115-20
SNORD115-21	approved	SNORD115-21
SNORD115-22	approved	SNORD115-22
SNORD115-23	approved	SNORD115-23
SNORD115-24	approved	SNORD115-24
SNORD115-25	approved	SNORD115-25
SNORD115-26	approved	SNORD115-26
SNORD115-27	approved	SNORD115-27
SNORD115-28	approved	SNORD115-28
SNORD115-29	approved	SNORD115-29
SNORD115-3	approved	SNORD115-3
SNORD115-30	approved	SNORD115-30
SNORD115-31	approved	SNORD115-31
SNORD115-32	approved	SNORD115-32
SNORD115-33	approved	SNORD115-33
SNORD115-34	approved	SNORD115-34
SNORD115-35	approved	SNORD115-35
SNORD115-36	approved	SNORD115-36
SNORD115-37	approved	SNORD115-37
SNORD115-38	approved	SNORD115-38
SNORD115-39	approved	SNORD115-39
SNORD115-4	approved	SNORD115-4
SNORD115-40	approved	SNORD115-40
SNORD115-41	approved	SNORD115-41
SNORD115-42	approved	SNORD115-42
SNORD115-43	approved	SNORD115-43
SNORD115-44	approved	SNORD115-44
SNORD115-45	approved	SNORD115-45
SNORD115-46	approved	SNORD115-46
SNORD115-47	approved	SNORD115-47
SNORD115-48	approved	SNORD115-48
SNORD115-5	approved	SNORD115-5
SNORD115-6	approved	SNORD115-6
SNORD115-7	approved	SNORD115-7
SNORD115-8	approved	SNORD115-8
SNORD115-9	approved	SNORD115-9
SNORD116-1	approved	SNORD116-1
SNORD116-10	approved	SNORD116-10
SNORD116-11	approved	SNORD116-11
SNORD116-12	approved	SNORD116-12
SNORD116-13	approved	SNORD116-13
SNORD116-14	approved	SNORD116-14
SNORD116-15	approved	SNORD116-15
SNORD116-16	approved	SNORD116-16
SNORD116-17	approved	SNORD116-17
SNORD116-18	approved	SNORD116-18
SNORD116-19	approved	SNORD116-19
SNORD116-2	approved	SNORD116-2
SNORD116-20	approved	SNORD116-20
SNORD116-21	approved	SNORD116-21
SNORD116-22	approved	SNORD116-22
SNORD116-23	approved	SNORD116-23
SNORD116-24	approved	SNORD116-24
SNORD116-25	approved	SNORD116-25
SNORD116-26	approved	SNORD116-26
SNORD116-27	approved	SNORD116-27
SNORD116-28	approved	SNORD116-28
SNORD116-29	approved	SNORD116-29
SNORD116-3	approved	SNORD116-3
SNORD116-30	approved	SNORD116-30
SNORD116-4	approved	SNORD116-4
SNORD116-5	approved	SNORD116-5
SNORD116-6	approved	SNORD116-6
SNORD116-7	approved	SNORD116-7
SNORD116-8	approved	SNORD116-8
SNORD116-9	approved	SNORD116-9
SNORD117	approved	SNORD117
SNORD118	approved	SNORD118
SNORD119	approved	SNORD119
SNORD11B	approved	SNORD11B
SNORD12	approved	SNORD12
SNORD121A	approved	SNORD121A
SNORD121B	approved	SNORD121B
SNORD123	approved	SNORD123
SNORD124	approved	SNORD124
SNORD125	approved	SNORD125
SNORD126	approved	SNORD126
SNORD127	approved	SNORD127
SNORD128	approved	SNORD128
SNORD129	approved	SNORD129
SNORD12B	approved	SNORD12B
SNORD12C	approved	SNORD12C
SNORD13	approved	SNORD13
SNORD130	approved	SNORD130
SNORD131	approved	SNORD131
SNORD132	approved	SNORD132
SNORD133	approved	SNORD133
SNORD134	approved	SNORD134
SNORD135	approved	SNORD135
SNORD136	approved	SNORD136
SNORD137	approved	SNORD137
SNORD138	approved	SNORD138
SNORD139	approved	SNORD139
SNORD13B-1	approved	SNORD13B-1
SNORD13B-2	approved	SNORD13B-2
SNORD13C	approved	SNORD13C
SNORD13D	approved	SNORD13D
SNORD13E	approved	SNORD13E
SNORD13F	approved	SNORD13F
SNORD13G	approved	SNORD13G
SNORD13H	approved	SNORD13H
SNORD13I	approved	SNORD13I
SNORD13J	approved	SNORD13J
SNORD13P1	approved	SNORD13P1
SNORD13P2	approved	SNORD13P2
SNORD13P3	approved	SNORD13P3
SNORD140	approved	SNORD140
SNORD141A	approved	SNORD141A
SNORD141B	approved	SNORD141B
SNORD142	approved	SNORD142
SNORD143	approved	SNORD143
SNORD144	approved	SNORD144
SNORD145	approved	SNORD145
SNORD146	approved	SNORD146
SNORD147	approved	SNORD147
SNORD148	approved	SNORD148
SNORD149	approved	SNORD149
SNORD14A	approved	SNORD14A
SNORD14B	approved	SNORD14B
SNORD14C	approved	SNORD14C
SNORD14D	approved	SNORD14D
SNORD14E	approved	SNORD14E
SNORD150	approved	SNORD150
SNORD151	approved	SNORD151
SNORD152	approved	SNORD152
SNORD153	approved	SNORD153
SNORD154	approved	SNORD154
SNORD155	approved	SNORD155
SNORD156	approved	SNORD156
SNORD157	approved	SNORD157
SNORD158	approved	SNORD158
SNORD159	approved	SNORD159
SNORD15A	approved	SNORD15A
SNORD15B	approved	SNORD15B
SNORD16	approved	SNORD16
SNORD160	approved	SNORD160
SNORD161	approved	SNORD161
SNORD162	approved	SNORD162
SNORD163	approved	SNORD163
SNORD164	approved	SNORD164
SNORD165	approved	SNORD165
SNORD166	approved	SNORD166
SNORD167	approved	SNORD167
SNORD168	approved	SNORD168
SNORD169	approved	SNORD169
SNORD17	approved	SNORD17
SNORD170	approved	SNORD170
SNORD172	approved	SNORD172
SNORD173	approved	SNORD173
SNORD175	approved	SNORD175
SNORD18A	approved	SNORD18A
SNORD18B	approved	SNORD18B
SNORD18C	approved	SNORD18C
SNORD19	approved	SNORD19
SNORD19B	approved	SNORD19B
SNORD19C	approved	SNORD19C
SNORD1A	approved	SNORD1A
SNORD1B	approved	SNORD1B
SNORD1C	approved	SNORD1C
SNORD2	approved	SNORD2
SNORD20	approved	SNORD20
SNORD21	approved	SNORD21
SNORD22	approved	SNORD22
SNORD23	approved	SNORD23
SNORD24	approved	SNORD24
SNORD25	approved	SNORD25
SNORD26	approved	SNORD26
SNORD27	approved	SNORD27
SNORD28	approved	SNORD28
SNORD28B	approved	SNORD28B
SNORD29	approved	SNORD29
SNORD30	approved	SNORD30
SNORD31	approved	SNORD31
SNORD31B	approved	SNORD31B
SNORD32A	approved	SNORD32A
SNORD32B	approved	SNORD32B
SNORD33	approved	SNORD33
SNORD34	approved	SNORD34
SNORD35A	approved	SNORD35A
SNORD35B	approved	SNORD35B
SNORD36A	approved	SNORD36A
SNORD36B	approved	SNORD36B
SNORD36C	approved	SNORD36C
SNORD37	approved	SNORD37
SNORD38A	approved	SNORD38A
SNORD38B	approved	SNORD38B
SNORD38C	approved	SNORD38C
SNORD38D	approved	SNORD38D
SNORD3A	approved	SNORD3A
SNORD3B-1	approved	SNORD3B-1
SNORD3B-2	approved	SNORD3B-2
SNORD3C	approved	SNORD3C
SNORD3D	approved	SNORD3D
SNORD3E	approved	SNORD3E
SNORD3F	approved	SNORD3F
SNORD3G	approved	SNORD3G
SNORD3H	approved	SNORD3H
SNORD3I	approved	SNORD3I
SNORD3J	approved	SNORD3J
SNORD3K	approved	SNORD3K
SNORD3P1	approved	SNORD3P1
SNORD3P3	approved	SNORD3P3
SNORD3P4	approved	SNORD3P4
SNORD41	approved	SNORD41
